ids,text,target
1467863599,"What A Day  I Just Loved It. Sun, Food And My Girls  Cannot Be Beaten. Eyyy! I Bused It Home Tooo Hahaa. Have An Ace Time Darl.  xxxx",4
1467863612,just got home from school (: meant to be getting my hair cut .. but i cbf. lol dancing soon ,4
1467863614,"Sleeeeeeeeeep, then an interview tomorrow! Wish me luck ",4
1467863684,Awwh babs... you look so sad underneith that shop entrance of &quot;Yesterday's Musik&quot;  O-: I like the look of the new transformer movie ,4
1467863690,@lauredhel I just friended you on LJ ,4
1467863697,eating ice cream to reduce the heat ,4
1467863706,wow san diego is so beautiful. even more so now that we won  but whats a good game without a good fight(;,4
1467863715,@epistemographer @digitalhumanist Doing a disciplinary PhD with the support/structure of a New Media program like that sounds heavenly ,4
1467863723,"must sleep, big day tomorrow. two tests AND class registration for next sem. ahh! goodnight, twitterers ",4
1467863788,"@claire_brewer I've seen one of those aisles in Borders in Oxford. They're... well, tragic ",4
1467863795,@thornbek Erin Esurance is so hot. Carry on ,4
1467863812,@Boobookittifukk not there yet. And i beleive so  red carpet sighting i hope.,4
1467863827,the cars in Fast and Furious get me excited ,4
1467863930,@comeagainjen Jennifer ,4
1467863943,@betzitall Wall-E is a great battle for stress.   Yay for staying up all night and doing homework together!,4
1467863956,"It's been a while since i have watched the Cosby Show, i forgot how funny it was  BUT CAN'T SLEEP THOUGH grrrrr",4
1467864071,"@landrew Hehe, thanks   Was going for the incendiary headline this time ",4
1467864107,@honeytech Happy Morning! ,4
1467864110,"@SashaKane Um, my kids get up at 5am &amp; need their breakfasts cooked, you ready? ",4
1467864114,@saad_83 I wasn't late  I was right on time,4
1467864162,@myk14 Thanks buddy *high fives* hehe ,4
1467864201,@sytycda Could not agree more!The unison&amp; committment was incredible.Considering the pressure they r under made it all the more amazing ,4
1467864230,"@cityrat59 lol! you counted 15 times! Yeah, it was a drag today...wasn't sure if my tweets were going out. seems to behave now though ",4
1467864259,@comeagainjen http://twitpic.com/2y2lx - and you are cooler than her she just wants the babiiesss O_O HAHAHAHA ,4
1467864330,@reesh heyyyyyy want to hook it up!! lol ,4
1467864348,Saddle Ranch Comedy night. Then back to the boy's house ,4
1467864395,Today I performed for the first and last time at the Grebel talent show. 4 exams left until undergrad is over ,4
1467864416,@xShorty4Lifex white!! ,4
1467864426,"@thesouthernstar haha... sarapan aja belum kok, udah disamperin sama client di rumah...  ",4
1467864444,@JonathanRKnight  i do embrace the simple life.  simple things like a new kids reunion makes me an extremely happy girl ,4
1467864476,"@lapcat Need to send 'em to my accountant tomorrow. Oddly, I wasn't even referring to my taxes. Those are supporting evidence, though. ",4
1467864594,"@mmcallen Sigh, wish I could have a GMIC meeting here in San Diego! Spoke to Johanna already, she said it was great... ",4
1467879837,had a wonderful Portland evening! Thanks Carrie ,4
1467879883,6:37 in the morning and haven't been sleep   YAY!,4
1467879899,Headed off to Wal*Mart for more boxes. Uber excited ,4
1467879913,@axisportals scowls are a lot more temporary than adulthood ,4
1467879938,I'm melting. *sighs* Serendipity is such a sweet sweet movie. I love it. ,4
1467880019,@JonathanRKnight wake up with ah Jon tweet. The Best start for my day  thx Jon love You,4
1467880076,Got an inspiration -&gt; dyeing my hair! ,4
1467880160,just  created this account...looking around ,4
1467880323,@amyg0716 I'm gunnna do both of those things ,4
1467880410,"http://twitpic.com/2y2tq - So far, it is interesting. ",4
1467880442,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!",4
1467880588,"@craigsutton     that's a long-time, good for you!   ",4
1467880606,(@thuquoc) jizzin' in my pants excited about seeing ARMIN VAN BUUREN tomorrow ,4
1467880608,"@mehulbhuva Good luck, and let me know how it goes! ",4
1467880653,"@tayswift Congrats from Peru! You were/are amazing! i was speechless,thank u so much! come here someday plz, ill wait forever seriously! ",4
1467880701,@rogieking Congrats on the newborn! Our first is due in June ,4
1467880739,Dodgers beat the Padres  Go Blue!,4
1467880795,@jbruin lol esp when your updates hit my phone... ,4
1467880805,@JonathanRKnight I'm just glad you appreciate Iowa.    Come back in late summer when they're cutting hay...  best..smell.. EVER!,4
1467880815,"@pjaficionado  Having fun, loving life, happy to be in the game. Everything else is a bonus. Not just BS either!",4
1467880816,@vuittonretarded  awww. Is there anything i can do ,4
1467880899,But I do not mind.  Goodnight,4
1467880917,@mistressathenax oh lets let it be a surprise. ,4
1467881023,Proud future member of the R.B. ,4
1467881029,@miss_tattoo heyy!  you got those pictures of Donnie's gift on the USB stick?! ,4
1467881033,Giant Drag &quot;Wicked Game&quot; ? http://twt.fm/32811 #musicmonday - Better than the original &amp; the commercial promo song for Nip/Tuck season 5! ,4
1467881055,@web20classroom Fabulous post about WordAhead!  And overall loved your blog.,4
1467881080,Much Luv to @espressowoman54 &amp; @tommyruffin who's now following me on twitter!! ,4
1467881142,@KendallMassey @jclayville rocks. But don't tell her I said that ,4
1467881186,"@Gerry_Butler If it's something you will enjoy and will make you happy, why not do it? ",4
1467881229,"just discovered tonight that her church is serving breakfast on Easter!  (I'm not sure why this is so exciting, but I suspect the baby...)",4
1467881308,@Tiandrance ,4
1467881309,@yoavsegal Morning ,4
1467881323,finally back on twitter ,4
1467881356,God sho love him some me  feeling really really blessed tonight++++++,4
1467881363,@adamdexter i can't wait to see you buddy ,4
1467881400,@allan_at_rogue thanks Allan! They are photos from a Joolz Soiree I held up in Brisbane last year ,4
1467881418,there is link about how to enjoy dark chocolate within the post..  http://chai-coffee.blogspot.com/2009/04/chocolate-flavoured-math.html,4
1467881419,"@chazdrums if i know how to do something, and have time... Its so easy to answer ",4
1467881485,"Wow, the house looks so different...AND OH MY GOD MY DOGGIES ",4
1467881526,ahhh loved this sunny day....I am working a good sun burn on my nose ,4
1467881552,@FoamingBBQ I had to read it last semester.  By &quot;read&quot; I mean skim for keywords and read online outlines.   Got an A too ,4
1467881576,@dalecruse Yay! Love Box.net  My first business partner Sam Ghods is on the founding team. SO proud of him 4 building an excellent utility,4
1467881590,@JonathanRKnight Glad to hear that you had such a great night! You rock &amp; I hope tonight is just the 1st of many feel good shows for you! ,4
1467881636,Anyone else catch Scott Bakula's &quot;Oh Boy&quot; in #Chuck tonight?  ,4
1467881664,@fatbellybella the media is a trip [period] we have to guard our minds...along with our hearts. Don't fret ms.badu UR THE BEST!! its true ,4
1467881695,"Ahh, the tedium of fixing broken file links in Inventor.  Good times.  ",4
1467881756,@theDebbyRyan  where!!?!? ,4
1467881757,@Laatina MONDAYS ARE WHAT YOU MAKE OF IT. ,4
1467881787,Well in the past two days I have had 45 min. of sleep.  I'm going to watch TV while laying in bed and try to sleep.. Night peepers ,4
1467881796,I'm officially going to bed! Goodnight ,4
1467881945,I now have painting clothes!   ,4
1467882011,@msaleem LOL not yet my brutha from anotha mutha ,4
1467882015,ryanrossfanz  &lt;-- FOLLOW THEM!  Ryan is uber!,4
1467882017,@JonathanRKnight you close your eyes and pick one and hit reply. ,4
1467882027,@ronashively Connections Academy has been great for our family...and thousands more across the country!  Happy to tell you more ,4
1467882042,"@QUEENIE909 hum nice 1! lol take something..LOL yeah party over there, haha u kno them drunk ass's  Will i b seeing you @ Janets party??",4
1467882052,#nightcard The Star: what a wonderful card for a new beginning both for you and Ankie 1.0  Welcome! ,4
1467882119,Loves the German bakeries in Sydney. Together with my imported honey it feels like home ,4
1467882272,I'm an uncle now! ,4
1467882286,@katiehayes415 Levon...couldn't have said it better my self.  ,4
1467882306,"@dmf71 I should change my name to qoosfr (queen of obscure science fiction references) instead of cbn2, which only 1 person understands. ",4
1467882321,@DolfinFan  Our picnic will be fabulous!,4
1467882345,@DaveJMatthews Welcome back to NYC! ,4
1467882366,@nashipear Sorry I am talking to my best friend.. So I havent replied!!  But I can talk to you too!,4
1467882396,@corinmcblide oh ok then i am gonna go and buy one for when i come up there ,4
1467882425,tafe quiz then PHOTOSHOOT with my sezdawg ,4
1467882470,@berofx: good luck with your challenge ,4
1467882488,oh oh found some clothes!!  And i love em xD,4
1467882490,Rocking out to No Doubt and gonna start up some more Neverwinter Nights ,4
1467882555,"@kameelahwrites phew! all that hair, gyal! ",4
1467882589,keepin it real.  ,4
1467882675,&lt;------ Branded ,4
1467882702,"I'm adding my fellow PFers.  Nice to see so many of us here, too! ",4
1467882751,Had a good time at Eat n Park drinking a latte and playing Munchkin Impossible with @Chriswolfe2007. ,4
1467882756,@momentbymoment1 - I'm sure you and your site will! ,4
1467882758,@JonathanRKnight Good luck with the cruise!! Your gonna need it! ,4
1467882823,"@glutenfreegirl  well, I'm doing whatever our neighbor tells us, and if that produces vegetables, I'm cooking them!",4
1467882835,"@milagro88 Hi there, Cel.  How are you doing today?",4
1467882865,"@Chubbx Goooooood morning, Chubbx  how are you today?",4
1467882868,@BrittyDS Don't blame me.  I just like good things. ;),4
1467882915,@darkknight808 okay! I think little oven again on wednesday!  7-9pm?,4
1467882937,@LoriGama that's most excellent  lotsa people loving you hehe *Winks*,4
1467882990,"@jia_zhen it's an odd little thing isn't it, 'is it from another planet?'.... but i think i like it ",4
1467883003,"amidst all these recession talks, my friend told me yesterday that she got a pay hike  it sure is a nice to hear that.",4
1467883056,is now using windows and tweetdeck... temporarily... ,4
1467883065,I Joined ShoeDazzle Society by @KimKardashian I am Excited! Can't wait for my Shoe selection!  Link: http://www.shoedazzle.com/,4
1467883076,"@robgokeemusic I know - I should have made some, taken them to my meetings &amp; I should have foreseen my sister was going 2 pick up a stray ",4
1467883078,@JonathanRKnight you can DIRECT MESSAGE us/me/all of us...whatever you want ,4
1467883100,@mars2thestars here it is  http://tinyurl.com/hecklerxyz,4
1467883144,Week 2 of the fitness challenge and I'm starting off strong.  Just submitted my stats for the night and it ain't bad ,4
1467883155,Your Following for a Reason.....  www.facesbyrozzj.com,4
1467883264,"I missed twitter, ym, multiply and PET SOCIETY. I haven't been able to use the internet because I was quite busy for the past few days. ",4
1467883305,"@mileycyrus Juz watchin' 3 eps. of your show HM, I must say I instantly became a fan of urs! ;D Lovin' ur humor so mucho! More power 2 u! ",4
1467883335,I have a new background  It didn't exactly work how I wanted but I was bored with the old one.,4
1467883350,If you are at #Paragon please vote my work!  LOL,4
1467897951,@mrskutcher I keep forgetting you are in a different time zone than normal! I see your 'tweets' about the morning when it's 10:45pm here! ,4
1467898024,@mantia Do you have an example of the animation? I mean a youtube video or something? I'm curious to see it work. Snowing there too? ,4
1467898026,@TheRudeTypist Need an invite to hunch? ,4
1467898027,@JonathanRKnight Thought you were a Mac ,4
1467898055,@JonathanRKnight Maybe Jordan could help you answer a few? Just an idea.. ,4
1467898062,"Finally made my map of Panama. &quot;What's a Panama, is that like an animal?&quot; Haha love my friends ",4
1467898210,@ManyaS ,4
1467898241,@ddlovato I will gladly give you the squirrel in Jenny's house if you join us. A SQUIRREL. It'll kill two birds with one stone! ,4
